datoId,tariffgruppe,konsesjonar,organisasjonsnr,fylkeNr,fylke,harMva,harForbruksavgift,fastleddEks,energileddEks,effekttrinnFraKw,effekttrinnTilKw,fastleddInk,energileddInk,time
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,1306,20.5,100,100,1632.5,45.42,6
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,958,13.5,50,75,1197.5,36.67,22
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,435,13.5,10,15,543.75,36.67,2
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,871,13.5,25,50,1088.75,36.67,4
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,218,20.5,2,5,272.5,45.42,21
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,958,20.5,50,75,1197.5,45.42,21
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,261,20.5,5,10,326.25,45.42,17
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,218,20.5,2,5,272.5,45.42,10
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,522,20.5,15,20,652.5,45.42,10
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,522,13.5,15,20,652.5,36.67,2
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,435,20.5,10,15,543.75,45.42,17
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,522,20.5,15,20,652.5,45.42,12
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,435,20.5,10,15,543.75,45.42,18
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,261,13.5,5,10,326.25,36.67,1
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,218,20.5,2,5,272.5,45.42,14
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,1045,20.5,75,100,1306.25,45.42,21
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,1306,20.5,100,100,1632.5,45.42,18
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,522,13.5,15,20,652.5,36.67,4
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,871,13.5,25,50,1088.75,36.67,22
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,1045,20.5,75,100,1306.25,45.42,13
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,174,20.5,0,2,217.5,45.42,9
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,610,20.5,20,25,762.5,45.42,11
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,218,20.5,2,5,272.5,45.42,13
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,958,20.5,50,75,1197.5,45.42,13
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,218,13.5,2,5,272.5,36.67,1
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,522,20.5,15,20,652.5,45.42,21
2023-11-08T00:00:00,Husholdning,MØRENETT AS,912631532,15,Møre og Romsdal,TRUE,TRUE,1045,13.5,75,100,1306.25,36.67,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,12.62,50,75,1641.56,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,7
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,22
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,22
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,10
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,12.62,100,999999,2188.75,35.57,22
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,12.62,25,50,1203.85,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,12
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,21
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,12.62,5,10,328.33,35.57,3
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,10
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,7
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,12
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,12.62,50,75,1641.56,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,12.62,15,20,766.04,35.57,3
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,3
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,21
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,12.62,25,50,1203.85,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,12.62,15,20,766.04,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,7
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,20
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,8
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,12.62,2,5,273.54,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,4
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,12.62,15,20,766.04,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,12.62,25,50,1203.85,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,8
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,8
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,12.62,100,999999,2188.75,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,7
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,12
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,12
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,21
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,12
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,12.62,50,75,1641.56,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,4
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,4
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,9
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,12.62,2,5,273.54,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,12.62,100,999999,2188.75,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,12.62,15,20,766.04,35.57,22
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,12.62,25,50,1203.85,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,18
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,15
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,12.62,5,10,328.33,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,12.62,100,999999,2188.75,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,12.62,5,10,328.33,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,12.62,15,20,766.04,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,12.62,10,15,547.18,35.57,22
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,12.62,50,75,1641.56,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,10
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,12.62,50,75,1641.56,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,12.62,2,5,273.54,35.57,4
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,612.83,22.62,15,20,766.04,48.07,8
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,22.62,20,25,875.52,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,10
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,12.62,75,100,1860.41,35.57,2
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,21
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,17
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,3
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,22.62,2,5,273.54,48.07,7
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,12.62,5,10,328.33,35.57,5
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1751,22.62,100,999999,2188.75,48.07,8
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1488.33,22.62,75,100,1860.41,48.07,16
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,11
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,700.41,12.62,20,25,875.52,35.57,1
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,22.62,0,2,218.85,48.07,6
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,963.08,22.62,25,50,1203.85,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,175.08,12.62,0,2,218.85,35.57,23
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,13
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,1313.25,22.62,50,75,1641.56,48.07,14
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,437.75,22.62,10,15,547.18,48.07,19
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,12.62,5,10,328.33,35.57,0
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,262.66,22.62,5,10,328.33,48.07,21
2023-11-08T00:00:00,Husholdning,ROMSDALSNETT AS,926377841,15,Møre og Romsdal,TRUE,TRUE,218.83,12.62,2,5,273.54,35.57,3
