area,x,y,type,estimation_date
NO1,4.40809033508988,0.183020316951316,mean_price,2022-09-25
NO1,4.409289980883,0.191469492761318,mean_price,2022-09-25
NO1,4.41048962667613,0.200303632801781,mean_price,2022-09-25
NO1,4.41168927246925,0.209485057508086,mean_price,2022-09-25
NO1,4.41288891826237,0.218994745291223,mean_price,2022-09-25
NO1,4.41408856405549,0.228837732634628,mean_price,2022-09-25
NO1,4.41528820984862,0.239018723356473,mean_price,2022-09-25
NO1,4.41648785564174,0.249592130967745,mean_price,2022-09-25
NO1,4.41768750143486,0.260570316563817,mean_price,2022-09-25
NO1,4.41888714722798,0.271900879463905,mean_price,2022-09-25
NO1,4.42008679302111,0.283586733361655,mean_price,2022-09-25
NO1,4.42128643881423,0.295630649699521,mean_price,2022-09-25
NO1,4.42248608460735,0.308057059496758,mean_price,2022-09-25
NO1,4.42368573040047,0.320937858080397,mean_price,2022-09-25
NO1,4.42488537619359,0.33418743524994,mean_price,2022-09-25
NO1,4.42608502198672,0.347809261758617,mean_price,2022-09-25
NO1,4.42728466777984,0.361807275959233,mean_price,2022-09-25
NO1,4.42848431357296,0.376185922170736,mean_price,2022-09-25
NO1,4.42968395936608,0.391062315277183,mean_price,2022-09-25
NO1,4.43088360515921,0.406347163753168,mean_price,2022-09-25
NO1,4.43208325095233,0.422040119235431,mean_price,2022-09-25
NO1,4.43328289674545,0.438151436221665,mean_price,2022-09-25
NO1,4.43448254253857,0.454692594181996,mean_price,2022-09-25
NO1,4.4356821883317,0.471769067146706,mean_price,2022-09-25
NO1,4.43688183412482,0.489366508501819,mean_price,2022-09-25
NO1,4.43808147991794,0.507455554664383,mean_price,2022-09-25
NO1,4.43928112571106,0.526056641548471,mean_price,2022-09-25
NO1,4.44048077150419,0.545191627490283,mean_price,2022-09-25
NO1,4.44168041729731,0.564951635096471,mean_price,2022-09-25
NO1,4.44288006309043,0.585425356167475,mean_price,2022-09-25
NO1,4.44407970888355,0.606533360130101,mean_price,2022-09-25
NO1,4.44527935467668,0.628304759251143,mean_price,2022-09-25
NO1,4.4464790004698,0.650769294397332,mean_price,2022-09-25
NO1,4.44767864626292,0.6739798623618,mean_price,2022-09-25
NO1,4.44887829205604,0.698171518469432,mean_price,2022-09-25
NO1,4.45007793784917,0.723174431751152,mean_price,2022-09-25
NO1,4.45127758364229,0.749017886509022,mean_price,2022-09-25
NO1,4.45247722943541,0.775730168792548,mean_price,2022-09-25
NO1,4.45367687522853,0.803338475845471,mean_price,2022-09-25
NO1,4.45487652102166,0.832109787615848,mean_price,2022-09-25
NO1,4.45607616681478,0.861894297287031,mean_price,2022-09-25
NO1,4.4572758126079,0.892658581470669,mean_price,2022-09-25
NO1,4.45847545840102,0.924417396888473,mean_price,2022-09-25
NO1,4.45967510419414,0.957182923653536,mean_price,2022-09-25
NO1,4.46087474998727,0.991135166753085,mean_price,2022-09-25
NO1,4.46207439578039,1.02625044815508,mean_price,2022-09-25
NO1,4.46327404157351,1.06238490122394,mean_price,2022-09-25
NO1,4.46447368736663,1.09953265048072,mean_price,2022-09-25
NO1,4.46567333315976,1.13768505530261,mean_price,2022-09-25
NO1,4.46687297895288,1.1769110188323,mean_price,2022-09-25
NO1,4.468072624746,1.21732012664077,mean_price,2022-09-25
NO1,4.46927227053912,1.25867068824446,mean_price,2022-09-25
NO1,4.47047191633225,1.30094004390934,mean_price,2022-09-25
NO1,4.47167156212537,1.34410423720779,mean_price,2022-09-25
NO1,4.47287120791849,1.38813811953348,mean_price,2022-09-25
NO1,4.47407085371161,1.43325701177107,mean_price,2022-09-25
NO1,4.47527049950474,1.47917026313844,mean_price,2022-09-25
NO1,4.47647014529786,1.5258512859571,mean_price,2022-09-25
NO1,4.47766979109098,1.57327524435516,mean_price,2022-09-25
NO1,4.4788694368841,1.62141835348295,mean_price,2022-09-25
NO1,4.48006908267723,1.67040449991857,mean_price,2022-09-25
NO1,4.48126872847035,1.72011145231554,mean_price,2022-09-25
NO1,4.48246837426347,1.77046657014347,mean_price,2022-09-25
NO1,4.48366802005659,1.82145826508943,mean_price,2022-09-25
NO1,4.48486766584972,1.87307736322482,mean_price,2022-09-25
NO1,4.48606731164284,1.92540160625305,mean_price,2022-09-25
NO1,4.48726695743596,1.97844863689173,mean_price,2022-09-25
NO1,4.48846660322908,2.03211752328491,mean_price,2022-09-25
NO1,4.48966624902221,2.08641409427795,mean_price,2022-09-25
NO1,4.49086589481533,2.14134608419586,mean_price,2022-09-25
NO1,4.49206554060845,2.19695798357197,mean_price,2022-09-25
NO1,4.49326518640157,2.25340104803425,mean_price,2022-09-25
NO1,4.4944648321947,2.31052631174907,mean_price,2022-09-25
NO1,4.49566447798782,2.36834799352862,mean_price,2022-09-25
NO1,4.49686412378094,2.426880091344,mean_price,2022-09-25
NO1,4.49806376957406,2.48613625156122,mean_price,2022-09-25
NO1,4.49926341536718,2.54633636514329,mean_price,2022-09-25
NO1,4.50046306116031,2.60731445361785,mean_price,2022-09-25
NO1,4.50166270695343,2.66905270637107,mean_price,2022-09-25
NO1,4.50286235274655,2.73155380004881,mean_price,2022-09-25
NO1,4.50406199853967,2.79481760446177,mean_price,2022-09-25
NO1,4.5052616443328,2.85898184024549,mean_price,2022-09-25
NO1,4.50646129012592,2.92397198288922,mean_price,2022-09-25
NO1,4.50766093591904,2.98968173441183,mean_price,2022-09-25
NO1,4.50886058171216,3.05608789224259,mean_price,2022-09-25
NO1,4.51006022750529,3.12316318383885,mean_price,2022-09-25
NO1,4.51125987329841,3.19093722378032,mean_price,2022-09-25
NO1,4.51245951909153,3.25940011795706,mean_price,2022-09-25
NO1,4.51365916488465,3.32837738045786,mean_price,2022-09-25
NO1,4.51485881067778,3.39781686522975,mean_price,2022-09-25
NO1,4.5160584564709,3.46766310616711,mean_price,2022-09-25
NO1,4.51725810226402,3.53786306089491,mean_price,2022-09-25
NO1,4.51845774805714,3.60838928482793,mean_price,2022-09-25
NO1,4.51965739385027,3.67907473125903,mean_price,2022-09-25
NO1,4.52085703964339,3.7498492585096,mean_price,2022-09-25
NO1,4.52205668543651,3.82064185538033,mean_price,2022-09-25
NO1,4.52325633122963,3.89138078917737,mean_price,2022-09-25
NO1,4.52445597702276,3.96193208375329,mean_price,2022-09-25
NO1,4.52565562281588,4.03221469316046,mean_price,2022-09-25
NO1,4.526855268609,4.10216920927532,mean_price,2022-09-25
NO1,4.52805491440212,4.17172877181977,mean_price,2022-09-25
NO1,4.52925456019525,4.24082846245627,mean_price,2022-09-25
NO1,4.53045420598837,4.30930672054994,mean_price,2022-09-25
NO1,4.53165385178149,4.37707710021492,mean_price,2022-09-25
NO1,4.53285349757461,4.44416685091717,mean_price,2022-09-25
NO1,4.53405314336774,4.51052832684532,mean_price,2022-09-25
NO1,4.53525278916086,4.57611694338812,mean_price,2022-09-25
NO1,4.53645243495398,4.64082524160105,mean_price,2022-09-25
NO1,4.5376520807471,4.70446440245655,mean_price,2022-09-25
NO1,4.53885172654023,4.76719303058931,mean_price,2022-09-25
NO1,4.54005137233335,4.82898413895205,mean_price,2022-09-25
NO1,4.54125101812647,4.88981280115748,mean_price,2022-09-25
NO1,4.54245066391959,4.94965606143712,mean_price,2022-09-25
NO1,4.54365030971271,5.00818338106338,mean_price,2022-09-25
NO1,4.54484995550584,5.0656613115039,mean_price,2022-09-25
NO1,4.54604960129896,5.12208046429987,mean_price,2022-09-25
NO1,4.54724924709208,5.17742328086377,mean_price,2022-09-25
NO1,4.5484488928852,5.23167212339025,mean_price,2022-09-25
NO1,4.54964853867833,5.28456458772483,mean_price,2022-09-25
NO1,4.55084818447145,5.33620541694685,mean_price,2022-09-25
NO1,4.55204783026457,5.38667559422546,mean_price,2022-09-25
NO1,4.55324747605769,5.43595193975968,mean_price,2022-09-25
NO1,4.55444712185082,5.48400994546815,mean_price,2022-09-25
NO1,4.55564676764394,5.53065659315982,mean_price,2022-09-25
NO1,4.55684641343706,5.57578493264784,mean_price,2022-09-25
NO1,4.55804605923018,5.61958292363379,mean_price,2022-09-25
NO1,4.55924570502331,5.66201755106221,mean_price,2022-09-25
NO1,4.56044535081643,5.70305472156203,mean_price,2022-09-25
NO1,4.56164499660955,5.74259158801563,mean_price,2022-09-25
NO1,4.56284464240267,5.7802541652507,mean_price,2022-09-25
NO1,4.5640442881958,5.81637740291252,mean_price,2022-09-25
NO1,4.56524393398892,5.85092327752953,mean_price,2022-09-25
NO1,4.56644357978204,5.88385371454447,mean_price,2022-09-25
NO1,4.56764322557516,5.91513064025993,mean_price,2022-09-25
NO1,4.56884287136829,5.94424649614713,mean_price,2022-09-25
NO1,4.57004251716141,5.97153581317605,mean_price,2022-09-25
NO1,4.57124216295453,5.9970282305294,mean_price,2022-09-25
NO1,4.57244180874765,6.02068861844919,mean_price,2022-09-25
NO1,4.57364145454077,6.04248262203871,mean_price,2022-09-25
NO1,4.5748411003339,6.06201919336007,mean_price,2022-09-25
NO1,4.57604074612702,6.07936347688354,mean_price,2022-09-25
NO1,4.57724039192014,6.09471983359487,mean_price,2022-09-25
NO1,4.57844003771326,6.10806041939377,mean_price,2022-09-25
NO1,4.57963968350639,6.11935866089614,mean_price,2022-09-25
NO1,4.58083932929951,6.12838089726383,mean_price,2022-09-25
NO1,4.58203897509263,6.13486660681919,mean_price,2022-09-25
NO1,4.58323862088575,6.13922459166282,mean_price,2022-09-25
NO1,4.58443826667888,6.14143856310978,mean_price,2022-09-25
NO1,4.585637912472,6.14149433865217,mean_price,2022-09-25
NO1,4.58683755826512,6.13934680364936,mean_price,2022-09-25
NO1,4.58803720405824,6.13438503989904,mean_price,2022-09-25
NO1,4.58923684985137,6.1272382423498,mean_price,2022-09-25
NO1,4.59043649564449,6.1179090252404,mean_price,2022-09-25
NO1,4.59163614143761,6.10640327662592,mean_price,2022-09-25
NO1,4.59283578723073,6.09273020658555,mean_price,2022-09-25
NO1,4.59403543302386,6.07640161366828,mean_price,2022-09-25
NO1,4.59523507881698,6.05781079566422,mean_price,2022-09-25
NO1,4.5964347246101,6.0371340416255,mean_price,2022-09-25
NO1,4.59763437040322,6.01440368092558,mean_price,2022-09-25
NO1,4.59883401619635,5.98965567839706,mean_price,2022-09-25
NO1,4.60003366198947,5.96263950175483,mean_price,2022-09-25
NO1,4.60123330778259,5.93343280422292,mean_price,2022-09-25
NO1,4.60243295357571,5.90238920334702,mean_price,2022-09-25
NO1,4.60363259936884,5.86956416656613,mean_price,2022-09-25
NO1,4.60483224516196,5.83501528905795,mean_price,2022-09-25
NO1,4.60603189095508,5.79869433608386,mean_price,2022-09-25
NO1,4.6072315367482,5.7604336052974,mean_price,2022-09-25
NO1,4.60843118254133,5.72068900744343,mean_price,2022-09-25
NO1,4.60963082833445,5.67952366388064,mean_price,2022-09-25
NO1,4.61083047412757,5.63700008191594,mean_price,2022-09-25
NO1,4.61203011992069,5.59318001338336,mean_price,2022-09-25
NO1,4.61322976571382,5.54779588423048,mean_price,2022-09-25
NO1,4.61442941150694,5.50126296809838,mean_price,2022-09-25
NO1,4.61562905730006,5.45365143459383,mean_price,2022-09-25
NO1,4.61682870309318,5.40501039615519,mean_price,2022-09-25
NO1,4.6180283488863,5.35538626372649,mean_price,2022-09-25
NO1,4.61922799467943,5.3046420622295,mean_price,2022-09-25
NO1,4.62042764047255,5.25293565671797,mean_price,2022-09-25
NO1,4.62162728626567,5.20039018360144,mean_price,2022-09-25
NO1,4.62282693205879,5.14703418412725,mean_price,2022-09-25
NO1,4.62402657785192,5.09289371170187,mean_price,2022-09-25
NO1,4.62522622364504,5.03790314799558,mean_price,2022-09-25
NO1,4.62642586943816,4.98204977710618,mean_price,2022-09-25
NO1,4.62762551523128,4.9254883569048,mean_price,2022-09-25
NO1,4.62882516102441,4.86823420549955,mean_price,2022-09-25
NO1,4.63002480681753,4.81030193045719,mean_price,2022-09-25
NO1,4.63122445261065,4.75168081499514,mean_price,2022-09-25
NO1,4.63242409840377,4.69224440591921,mean_price,2022-09-25
NO1,4.6336237441969,4.63218429362937,mean_price,2022-09-25
NO1,4.63482338999002,4.57151585479349,mean_price,2022-09-25
NO1,4.63602303578314,4.51025534186716,mean_price,2022-09-25
NO1,4.63722268157626,4.44841993171803,mean_price,2022-09-25
NO1,4.63842232736939,4.38589312655152,mean_price,2022-09-25
NO1,4.63962197316251,4.32282436813358,mean_price,2022-09-25
NO1,4.64082161895563,4.25926212673296,mean_price,2022-09-25
NO1,4.64202126474875,4.19523109922955,mean_price,2022-09-25
NO1,4.64322091054188,4.13075716353075,mean_price,2022-09-25
NO1,4.644420556335,4.06580295201807,mean_price,2022-09-25
NO1,4.64562020212812,4.00043510993548,mean_price,2022-09-25
NO1,4.64681984792124,3.93473765283609,mean_price,2022-09-25
NO1,4.64801949371436,3.86874239654428,mean_price,2022-09-25
NO1,4.64921913950749,3.80248179281006,mean_price,2022-09-25
NO1,4.65041878530061,3.73597243192567,mean_price,2022-09-25
NO1,4.65161843109373,3.66924593227147,mean_price,2022-09-25
NO1,4.65281807688685,3.60238556597328,mean_price,2022-09-25
NO1,4.65401772267998,3.53542616579148,mean_price,2022-09-25
NO1,4.6552173684731,3.46840272365147,mean_price,2022-09-25
NO1,4.65641701426622,3.40135055328616,mean_price,2022-09-25
NO1,4.65761666005934,3.33432729286294,mean_price,2022-09-25
NO1,4.65881630585247,3.26737676114404,mean_price,2022-09-25
NO1,4.66001595164559,3.2005342502018,mean_price,2022-09-25
NO1,4.66121559743871,3.13383498601645,mean_price,2022-09-25
NO1,4.66241524323183,3.06731411669791,mean_price,2022-09-25
NO1,4.66361488902496,3.00106975803956,mean_price,2022-09-25
NO1,4.66481453481808,2.93512097007779,mean_price,2022-09-25
NO1,4.6660141806112,2.86948477878808,mean_price,2022-09-25
NO1,4.66721382640432,2.8041948922149,mean_price,2022-09-25
NO1,4.66841347219745,2.73928461658227,mean_price,2022-09-25
NO1,4.66961311799057,2.67485448570028,mean_price,2022-09-25
NO1,4.67081276378369,2.61096330758932,mean_price,2022-09-25
NO1,4.67201240957681,2.5475742863606,mean_price,2022-09-25
NO1,4.67321205536994,2.48471678053236,mean_price,2022-09-25
NO1,4.67441170116306,2.42241932115408,mean_price,2022-09-25
NO1,4.67561134695618,2.36074826343746,mean_price,2022-09-25
NO1,4.6768109927493,2.29985737668064,mean_price,2022-09-25
NO1,4.67801063854243,2.23962643462359,mean_price,2022-09-25
NO1,4.67921028433555,2.18007802310226,mean_price,2022-09-25
NO1,4.68040993012867,2.12123376708183,mean_price,2022-09-25
NO1,4.68160957592179,2.06311433559714,mean_price,2022-09-25
NO1,4.68280922171492,2.00595938330577,mean_price,2022-09-25
NO1,4.68400886750804,1.94959870941303,mean_price,2022-09-25
NO1,4.68520851330116,1.8940317040048,mean_price,2022-09-25
NO1,4.68640815909428,1.83927381420488,mean_price,2022-09-25
NO1,4.68760780488741,1.78533981840308,mean_price,2022-09-25
NO1,4.68880745068053,1.73241518560712,mean_price,2022-09-25
NO1,4.69000709647365,1.68044221898624,mean_price,2022-09-25
NO1,4.69120674226677,1.62934344405874,mean_price,2022-09-25
NO1,4.69240638805989,1.57913033863002,mean_price,2022-09-25
NO1,4.69360603385302,1.5298139350382,mean_price,2022-09-25
NO1,4.69480567964614,1.48151116090756,mean_price,2022-09-25
NO1,4.69600532543926,1.43430657341179,mean_price,2022-09-25
NO1,4.69720497123238,1.38803581065643,mean_price,2022-09-25
NO1,4.69840461702551,1.34270668026111,mean_price,2022-09-25
NO1,4.69960426281863,1.29832632589858,mean_price,2022-09-25
NO1,4.70080390861175,1.25493134499287,mean_price,2022-09-25
NO1,4.70200355440487,1.21276278435869,mean_price,2022-09-25
NO1,4.703203200198,1.17156150953649,mean_price,2022-09-25
NO1,4.70440284599112,1.13132914583144,mean_price,2022-09-25
NO1,4.70560249178424,1.09206622526963,mean_price,2022-09-25
NO1,4.70680213757736,1.05377217048591,mean_price,2022-09-25
NO1,4.70800178337049,1.01668757896228,mean_price,2022-09-25
NO1,4.70920142916361,0.980612191427258,mean_price,2022-09-25
NO1,4.71040107495673,0.945488231676738,mean_price,2022-09-25
NO1,4.71160072074985,0.911307544480593,mean_price,2022-09-25
NO1,4.71280036654298,0.878060813823402,mean_price,2022-09-25
NO1,4.7140000123361,0.845889837326993,mean_price,2022-09-25
NO1,4.71519965812922,0.814744042586697,mean_price,2022-09-25
NO1,4.71639930392234,0.784483067535966,mean_price,2022-09-25
NO1,4.71759894971547,0.755091505724813,mean_price,2022-09-25
NO1,4.71879859550859,0.726553273808412,mean_price,2022-09-25
NO1,4.71999824130171,0.698920326594792,mean_price,2022-09-25
NO1,4.72119788709483,0.672274835737595,mean_price,2022-09-25
NO1,4.72239753288795,0.646414544978664,mean_price,2022-09-25
NO1,4.72359717868108,0.621321129488982,mean_price,2022-09-25
NO1,4.7247968244742,0.596976250992138,mean_price,2022-09-25
NO1,4.72599647026732,0.573362268482458,mean_price,2022-09-25
NO1,4.72719611606044,0.550666829809579,mean_price,2022-09-25
NO1,4.72839576185357,0.528650260856202,mean_price,2022-09-25
NO1,4.72959540764669,0.507295560254207,mean_price,2022-09-25
NO1,4.73079505343981,0.486586130536448,mean_price,2022-09-25
NO1,4.73199469923293,0.466505787368624,mean_price,2022-09-25
NO1,4.73319434502606,0.447169453159615,mean_price,2022-09-25
NO1,4.73439399081918,0.428469427561979,mean_price,2022-09-25
NO1,4.7355936366123,0.410341519487303,mean_price,2022-09-25
NO1,4.73679328240542,0.392772493863163,mean_price,2022-09-25
NO1,4.73799292819855,0.375749570872554,mean_price,2022-09-25
NO1,4.73919257399167,0.359331740752317,mean_price,2022-09-25
NO1,4.74039221978479,0.343514880707349,mean_price,2022-09-25
NO1,4.74159186557791,0.328199678195791,mean_price,2022-09-25
NO1,4.74279151137104,0.313375836623648,mean_price,2022-09-25
NO1,4.74399115716416,0.299033366622668,mean_price,2022-09-25
NO1,4.74519080295728,0.285187543150612,mean_price,2022-09-25
NO1,4.7463904487504,0.271914213185671,mean_price,2022-09-25
NO1,4.74759009454353,0.259086553076418,mean_price,2022-09-25
NO1,4.74878974033665,0.246696006359548,mean_price,2022-09-25
NO1,4.74998938612977,0.234734157170783,mean_price,2022-09-25
NO1,4.75118903192289,0.223192722969699,mean_price,2022-09-25
NO1,4.75238867771602,0.212173281016477,mean_price,2022-09-25
NO1,4.75358832350914,0.201563143479434,mean_price,2022-09-25
NO1,4.75478796930226,0.191342427610117,mean_price,2022-09-25
NO1,4.75598761509538,0.18150330406546,mean_price,2022-09-25
NO1,4.75718726088851,0.172037976139795,mean_price,2022-09-25
NO1,4.75838690668163,0.163006421939847,mean_price,2022-09-25
NO1,4.75958655247475,0.154367584797501,mean_price,2022-09-25
NO1,4.76078619826787,0.146072518671077,mean_price,2022-09-25
NO1,4.761985844061,0.138113516547196,mean_price,2022-09-25
NO1,4.76318548985412,0.130482882723035,mean_price,2022-09-25
NO1,4.76438513564724,0.123206289641836,mean_price,2022-09-25
NO1,4.76558478144036,0.116299029463142,mean_price,2022-09-25
NO1,4.76678442723348,0.109690511463883,mean_price,2022-09-25
NO1,4.76798407302661,0.103373203652055,mean_price,2022-09-25
NO1,4.76918371881973,0.097339622456945,mean_price,2022-09-25
NO1,4.77038336461285,0.091588761778339,mean_price,2022-09-25
NO1,4.77158301040597,0.0861780571508039,mean_price,2022-09-25
NO1,4.7727826561991,0.0810227689960548,mean_price,2022-09-25
NO1,4.77398230199222,0.0761158561115022,mean_price,2022-09-25
NO1,4.77518194778534,0.071450365651415,mean_price,2022-09-25
NO1,4.77638159357846,0.0670194339351092,mean_price,2022-09-25
NO1,4.77758123937159,0.0628693562001603,mean_price,2022-09-25
NO1,4.77878088516471,0.0589482176976215,mean_price,2022-09-25
NO1,4.77998053095783,0.0552361681530486,mean_price,2022-09-25
NO1,4.78118017675095,0.0517268996922229,mean_price,2022-09-25
NO1,4.78237982254408,0.0484141787732364,mean_price,2022-09-25
NO1,4.7835794683372,0.0453209987275284,mean_price,2022-09-25
NO1,4.78477911413032,0.0424339982540435,mean_price,2022-09-25
NO1,4.78597875992344,0.0397200735896117,mean_price,2022-09-25
NO1,4.78717840571657,0.0371732854945789,mean_price,2022-09-25
NO1,4.78837805150969,0.0347877101244153,mean_price,2022-09-25
NO1,4.78957769730281,0.0325688015952357,mean_price,2022-09-25
NO1,4.79077734309593,0.0305292632091909,mean_price,2022-09-25
NO1,4.79197698888906,0.0286279549775905,mean_price,2022-09-25
NO1,4.79317663468218,0.026858906395077,mean_price,2022-09-25
NO1,4.7943762804753,0.0252161279152387,mean_price,2022-09-25
NO1,4.79557592626842,0.0236936108660666,mean_price,2022-09-25
NO1,4.79677557206154,0.0223161223885935,mean_price,2022-09-25
NO1,4.79797521785467,0.0210421940920185,mean_price,2022-09-25
NO1,4.79917486364779,0.019865117906851,mean_price,2022-09-25
NO1,4.80037450944091,0.0187789029318125,mean_price,2022-09-25
NO1,4.80157415523403,0.0177775956874708,mean_price,2022-09-25
NO1,4.80277380102716,0.0168701386201312,mean_price,2022-09-25
NO1,4.80397344682028,0.0160378940437074,mean_price,2022-09-25
NO1,4.8051730926134,0.0152684251610116,mean_price,2022-09-25
NO1,4.80637273840652,0.0145564038190024,mean_price,2022-09-25
NO1,4.80757238419965,0.0138966617838744,mean_price,2022-09-25
NO1,4.80877202999277,0.0132894318896925,mean_price,2022-09-25
NO1,4.80997167578589,0.0127289745200855,mean_price,2022-09-25
