area,date,start_hour,price,compensation,filtered_price
NO2,2022-12-14,6,4.671325,2.23403851814516,2.43728648185484
NO2,2022-12-14,7,6.2804125,2.23403851814516,4.04637398185484
NO2,2022-12-14,8,6.8604375,2.23403851814516,4.62639898185484
NO2,2022-12-14,9,7.238175,2.23403851814516,5.00413648185484
NO2,2022-12-14,10,7.180475,2.23403851814516,4.94643648185484
NO2,2022-12-14,11,7.2164625,2.23403851814516,4.98242398185484
NO2,2022-12-14,12,6.6550125,2.23403851814516,4.42097398185484
NO2,2022-12-14,13,6.5355625,2.23403851814516,4.30152398185484
NO2,2022-12-14,14,6.5288875,2.23403851814516,4.29484898185484
NO2,2022-12-14,15,6.701075,2.23403851814516,4.46703648185484
NO2,2022-12-14,16,6.9099,2.23403851814516,4.67586148185484
NO2,2022-12-14,17,7.4803625,2.23403851814516,5.24632398185484
NO2,2022-12-14,18,7.0619375,2.23403851814516,4.82789898185484
NO2,2022-12-14,19,6.6002,2.23403851814516,4.36616148185484
NO2,2022-12-14,20,6.18595,2.23403851814516,3.95191148185484
NO2,2022-12-14,21,5.029175,2.23403851814516,2.79513648185484
NO2,2022-12-14,22,4.4593625,2.23403851814516,2.22532398185484
NO2,2022-12-14,23,4.0862,2.23403851814516,1.85216148185484
NO2,2022-12-15,0,3.772125,2.23403851814516,1.53808648185484
NO2,2022-12-15,1,3.6332875,2.23403851814516,1.39924898185484
NO2,2022-12-15,2,3.5473875,2.23403851814516,1.31334898185484
NO2,2022-12-15,3,3.42255,2.23403851814516,1.18851148185484
NO2,2022-12-15,4,3.4883375,2.23403851814516,1.25429898185484
NO2,2022-12-15,5,3.600325,2.23403851814516,1.36628648185484
NO2,2022-12-15,6,3.9774125,2.23403851814516,1.74337398185484
NO2,2022-12-15,7,4.7723125,2.23403851814516,2.53827398185484
NO2,2022-12-15,8,6.161525,2.23403851814516,3.92748648185484
NO2,2022-12-15,9,6.1568625,2.23403851814516,3.92282398185484
NO2,2022-12-15,10,5.9668875,2.23403851814516,3.73284898185484
NO2,2022-12-15,11,5.667275,2.23403851814516,3.43323648185484
NO2,2022-12-15,12,5.1119,2.23403851814516,2.87786148185484
NO2,2022-12-15,13,4.9859,2.23403851814516,2.75186148185484
NO2,2022-12-15,14,5.7216375,2.23403851814516,3.48759898185484
NO2,2022-12-15,15,5.9087625,2.23403851814516,3.67472398185484
NO2,2022-12-15,16,6.1111875,2.23403851814516,3.87714898185484
NO2,2022-12-15,17,6.29985,2.23403851814516,4.06581148185484
NO2,2022-12-15,18,6.2986875,2.23403851814516,4.06464898185484
NO2,2022-12-15,19,6.10495,2.23403851814516,3.87091148185484
NO2,2022-12-15,20,5.5706,2.23403851814516,3.33656148185484
NO2,2022-12-15,21,4.6236125,2.23403851814516,2.38957398185484
NO2,2022-12-15,22,4.23135,2.23403851814516,1.99731148185484
NO2,2022-12-15,23,3.8483,2.23403851814516,1.61426148185484
NO2,2022-12-16,0,3.73215,2.23403851814516,1.49811148185484
NO2,2022-12-16,1,3.6255625,2.23403851814516,1.39152398185484
NO2,2022-12-16,2,3.5330125,2.23403851814516,1.29897398185484
NO2,2022-12-16,3,3.4563125,2.23403851814516,1.22227398185484
NO2,2022-12-16,4,3.507925,2.23403851814516,1.27388648185484
NO2,2022-12-16,5,3.7329375,2.23403851814516,1.49889898185484
NO2,2022-12-16,6,4.26005,2.23403851814516,2.02601148185484
NO2,2022-12-16,7,5.7927625,2.23403851814516,3.55872398185484
NO2,2022-12-16,8,6.8599875,2.23403851814516,4.62594898185484
NO2,2022-12-16,9,7.0900625,2.23403851814516,4.85602398185484
NO2,2022-12-16,10,6.8599875,2.23403851814516,4.62594898185484
NO2,2022-12-16,11,6.82645,2.23403851814516,4.59241148185484
NO2,2022-12-16,12,6.2005375,2.23403851814516,3.96649898185484
NO2,2022-12-16,13,5.8970125,2.23403851814516,3.66297398185484
NO2,2022-12-16,14,5.8793375,2.23403851814516,3.64529898185484
NO2,2022-12-16,15,5.858925,2.23403851814516,3.62488648185484
NO2,2022-12-16,16,6.0279125,2.23403851814516,3.79387398185484
NO2,2022-12-16,17,6.361075,2.23403851814516,4.12703648185484
NO2,2022-12-16,18,6.1742875,2.23403851814516,3.94024898185484
NO2,2022-12-16,19,5.8924625,2.23403851814516,3.65842398185484
