area,mean_price,compensation,type,estimation_date,computation_year,computation_month
NO1,3.28269681437555,2.17781354070917,mean,2022-03-01,2022,3
NO1,3.2580421314826,2.14473791833434,median,2022-03-01,2022,3
NO1,0.337025224295448,0,quantile_0.005,2022-03-01,2022,3
NO1,0.652567088449733,0,quantile_0.025,2022-03-01,2022,3
NO1,0.962509675137848,0.0787587076240636,quantile_0.05,2022-03-01,2022,3
NO1,1.44016568921707,0.508649120295366,quantile_0.1,2022-03-01,2022,3
NO1,2.27480096454921,1.25982086809429,quantile_0.25,2022-03-01,2022,3
NO1,4.22682136506836,3.01663922856153,quantile_0.75,2022-03-01,2022,3
NO1,5.14100308581256,3.8394027772313,quantile_0.9,2022-03-01,2022,3
NO1,5.65054544021776,4.29799089619599,quantile_0.95,2022-03-01,2022,3
NO1,6.10353106118656,4.7056779550679,quantile_0.975,2022-03-01,2022,3
NO1,7.04905975290389,5.5566537776135,quantile_0.995,2022-03-01,2022,3
NO1,0.119534677419355,0,lower_bound,2022-03-01,2022,3
NO1,1.8527875,0.88000875,current_mean,2022-03-01,2022,3
NO2,3.25834596857093,2.15089945210849,mean,2022-03-01,2022,3
NO2,3.26064802130274,2.14708321917247,median,2022-03-01,2022,3
NO2,0.455636752088824,0,quantile_0.005,2022-03-01,2022,3
NO2,0.868856960977128,0,quantile_0.025,2022-03-01,2022,3
NO2,1.17558337527205,0.270525037744843,quantile_0.05,2022-03-01,2022,3
NO2,1.59237712558123,0.645639413023103,quantile_0.1,2022-03-01,2022,3
NO2,2.38013759859898,1.35462383873908,quantile_0.25,2022-03-01,2022,3
NO2,4.10419459662904,2.90627513696613,quantile_0.75,2022-03-01,2022,3
NO2,4.88150837113521,3.60585753402169,quantile_0.9,2022-03-01,2022,3
NO2,5.36480236375113,4.04082212737601,quantile_0.95,2022-03-01,2022,3
NO2,5.81987296964578,4.45038567268121,quantile_0.975,2022-03-01,2022,3
NO2,6.5648630931088,5.12087678379792,quantile_0.995,2022-03-01,2022,3
NO2,0.119534677419355,0,lower_bound,2022-03-01,2022,3
NO2,1.8527875,0.88000875,current_mean,2022-03-01,2022,3
NO3,0.676476103710287,0.212248057908578,mean,2022-03-01,2022,3
NO3,0.377139845342059,0,median,2022-03-01,2022,3
NO3,0.0107834677419355,0,quantile_0.005,2022-03-01,2022,3
NO3,0.0110096231335423,0,quantile_0.025,2022-03-01,2022,3
NO3,0.0123608047504041,0,quantile_0.05,2022-03-01,2022,3
NO3,0.0181141463750059,0,quantile_0.1,2022-03-01,2022,3
NO3,0.0732295495201339,0,quantile_0.25,2022-03-01,2022,3
NO3,1.05170706369196,0.159036357322764,quantile_0.75,2022-03-01,2022,3
NO3,1.81074286631144,0.842168579680292,quantile_0.9,2022-03-01,2022,3
NO3,2.28649670715267,1.27034703643741,quantile_0.95,2022-03-01,2022,3
NO3,2.70239842928412,1.6446585863557,quantile_0.975,2022-03-01,2022,3
NO3,3.45498353367446,2.32198518030702,quantile_0.995,2022-03-01,2022,3
NO3,0.0107834677419355,0,lower_bound,2022-03-01,2022,3
NO3,0.16714375,0,current_mean,2022-03-01,2022,3
NO4,0.510520603258423,0.106145550158364,mean,2022-03-01,2022,3
NO4,0.29059436591797,0,median,2022-03-01,2022,3
NO4,0.00862225806451613,0,quantile_0.005,2022-03-01,2022,3
NO4,0.00911229272225435,0,quantile_0.025,2022-03-01,2022,3
NO4,0.0105951301559207,0,quantile_0.05,2022-03-01,2022,3
NO4,0.016243003198035,0,quantile_0.1,2022-03-01,2022,3
NO4,0.0643296167932295,0,quantile_0.25,2022-03-01,2022,3
NO4,0.796097805456278,0,quantile_0.75,2022-03-01,2022,3
NO4,1.35065199613827,0.42808679652444,quantile_0.9,2022-03-01,2022,3
NO4,1.69493377313493,0.737940395821437,quantile_0.95,2022-03-01,2022,3
NO4,1.98695412969164,1.00075871672248,quantile_0.975,2022-03-01,2022,3
NO4,2.53231161632396,1.49158045469157,quantile_0.995,2022-03-01,2022,3
NO4,0.00862225806451613,0,lower_bound,2022-03-01,2022,3
NO4,0.133645,0,current_mean,2022-03-01,2022,3
NO5,2.96452717402589,1.88787815148545,mean,2022-03-01,2022,3
NO5,2.94682782159312,1.86464503943381,median,2022-03-01,2022,3
NO5,0.410765426377097,0,quantile_0.005,2022-03-01,2022,3
NO5,0.790604148426432,0,quantile_0.025,2022-03-01,2022,3
NO5,1.06603679977718,0.171933119799462,quantile_0.05,2022-03-01,2022,3
NO5,1.429746646003,0.499271981402703,quantile_0.1,2022-03-01,2022,3
NO5,2.14882189760707,1.14643970784636,quantile_0.25,2022-03-01,2022,3
NO5,3.76294090001097,2.59914681000988,quantile_0.75,2022-03-01,2022,3
NO5,4.4601433375684,3.22662900381156,quantile_0.9,2022-03-01,2022,3
NO5,4.88900988321029,3.61260889488926,quantile_0.95,2022-03-01,2022,3
NO5,5.2827895315929,3.96701057843361,quantile_0.975,2022-03-01,2022,3
NO5,6.11100597117348,4.71240537405614,quantile_0.995,2022-03-01,2022,3
NO5,0.119534677419355,0,lower_bound,2022-03-01,2022,3
NO5,1.8527875,0.88000875,current_mean,2022-03-01,2022,3
NO1,3.2649702965729,2.15811340924616,mean,2022-03-02,2022,3
NO1,3.24346401010596,2.13161760909536,median,2022-03-02,2022,3
NO1,0.427582108911598,0,quantile_0.005,2022-03-02,2022,3
NO1,0.783065416193541,0,quantile_0.025,2022-03-02,2022,3
NO1,1.07217599110899,0.177458391998094,quantile_0.05,2022-03-02,2022,3
NO1,1.48989507760265,0.553405569842389,quantile_0.1,2022-03-02,2022,3
NO1,2.32166359314939,1.30199723383445,quantile_0.25,2022-03-02,2022,3
NO1,4.16766716679034,2.9634004501113,quantile_0.75,2022-03-02,2022,3
NO1,5.03975486479385,3.74827937831447,quantile_0.9,2022-03-02,2022,3
NO1,5.52940633523904,4.18896570171513,quantile_0.95,2022-03-02,2022,3
NO1,5.9832339846901,4.59741058622109,quantile_0.975,2022-03-02,2022,3
NO1,6.79739704313318,5.33015733881986,quantile_0.995,2022-03-02,2022,3
NO1,0.183588709677419,0,lower_bound,2022-03-02,2022,3
NO1,1.89708333333333,0.919875,current_mean,2022-03-02,2022,3
NO2,3.20678282268584,2.10320042653156,mean,2022-03-02,2022,3
NO2,3.19455104460045,2.0875959401404,median,2022-03-02,2022,3
NO2,0.497842397184576,0,quantile_0.005,2022-03-02,2022,3
NO2,0.906697715144241,0.028527943629817,quantile_0.025,2022-03-02,2022,3
NO2,1.19916092378307,0.29174483140476,quantile_0.05,2022-03-02,2022,3
NO2,1.61744061453132,0.668196553078189,quantile_0.1,2022-03-02,2022,3
NO2,2.38607178293159,1.35996460463843,quantile_0.25,2022-03-02,2022,3
NO2,4.0019159292201,2.81422433629809,quantile_0.75,2022-03-02,2022,3
NO2,4.7327176037065,3.47194584333585,quantile_0.9,2022-03-02,2022,3
NO2,5.20950079294893,3.90105071365403,quantile_0.95,2022-03-02,2022,3
NO2,5.62931465302811,4.2788831877253,quantile_0.975,2022-03-02,2022,3
NO2,6.40157043777669,4.97391339399902,quantile_0.995,2022-03-02,2022,3
NO2,0.183588709677419,0,lower_bound,2022-03-02,2022,3
NO2,1.89708333333333,0.919875,current_mean,2022-03-02,2022,3
NO3,0.698628953078634,0.210819386893771,mean,2022-03-02,2022,3
NO3,0.43285090510123,0,median,2022-03-02,2022,3
NO3,0.0181145161290323,0,quantile_0.005,2022-03-02,2022,3
NO3,0.0193340084005236,0,quantile_0.025,2022-03-02,2022,3
NO3,0.0218791686795977,0,quantile_0.05,2022-03-02,2022,3
NO3,0.0312256146925697,0,quantile_0.1,2022-03-02,2022,3
NO3,0.0994598787848298,0,quantile_0.25,2022-03-02,2022,3
NO3,1.09429155775238,0.197362401977138,quantile_0.75,2022-03-02,2022,3
NO3,1.77467435246846,0.809706917221616,quantile_0.9,2022-03-02,2022,3
NO3,2.23152600935933,1.22087340842339,quantile_0.95,2022-03-02,2022,3
NO3,2.64448098250569,1.59253288425512,quantile_0.975,2022-03-02,2022,3
NO3,3.29567832503957,2.17861049253561,quantile_0.995,2022-03-02,2022,3
NO3,0.0181145161290323,0,lower_bound,2022-03-02,2022,3
NO3,0.187183333333333,0,current_mean,2022-03-02,2022,3
NO4,0.504506058586761,0.0956961331875036,mean,2022-03-02,2022,3
NO4,0.299605325322123,0,median,2022-03-02,2022,3
NO4,0.0135683870967742,0,quantile_0.005,2022-03-02,2022,3
NO4,0.0143048649355606,0,quantile_0.025,2022-03-02,2022,3
NO4,0.0160820213591987,0,quantile_0.05,2022-03-02,2022,3
NO4,0.0219789281204648,0,quantile_0.1,2022-03-02,2022,3
NO4,0.0668833225419239,0,quantile_0.25,2022-03-02,2022,3
NO4,0.791879707728402,0,quantile_0.75,2022-03-02,2022,3
NO4,1.28985961855759,0.37337365670183,quantile_0.9,2022-03-02,2022,3
NO4,1.61465981833733,0.665693836503599,quantile_0.95,2022-03-02,2022,3
NO4,1.87976663543789,0.9042899718941,quantile_0.975,2022-03-02,2022,3
NO4,2.47509802957943,1.44008822662148,quantile_0.995,2022-03-02,2022,3
NO4,0.0135683870967742,0,lower_bound,2022-03-02,2022,3
NO4,0.140206666666667,0,current_mean,2022-03-02,2022,3
NO5,2.99064191822229,1.90910922991322,mean,2022-03-02,2022,3
NO5,2.9753049733503,1.89027447601527,median,2022-03-02,2022,3
NO5,0.484162933813891,0,quantile_0.005,2022-03-02,2022,3
NO5,0.871220276101965,0,quantile_0.025,2022-03-02,2022,3
NO5,1.16990745938768,0.265416713448908,quantile_0.05,2022-03-02,2022,3
NO5,1.5549892523877,0.611990327148928,quantile_0.1,2022-03-02,2022,3
NO5,2.21468255027778,1.20571429525,quantile_0.25,2022-03-02,2022,3
NO5,3.74761972063913,2.58535774857522,quantile_0.75,2022-03-02,2022,3
NO5,4.42493222898058,3.19493900608252,quantile_0.9,2022-03-02,2022,3
NO5,4.82998101697181,3.55948291527463,quantile_0.95,2022-03-02,2022,3
NO5,5.18787599117891,3.88158839206102,quantile_0.975,2022-03-02,2022,3
NO5,5.8254315607264,4.45538840465376,quantile_0.995,2022-03-02,2022,3
NO5,0.183588709677419,0,lower_bound,2022-03-02,2022,3
NO5,1.89708333333333,0.919875,current_mean,2022-03-02,2022,3
NO1,3.54669084376225,2.40691559969592,mean,2022-03-03,2022,3
NO1,3.53161917448326,2.39095725703493,median,2022-03-03,2022,3
NO1,0.654737029335063,0,quantile_0.005,2022-03-03,2022,3
NO1,1.06498397078296,0.170985573704665,quantile_0.025,2022-03-03,2022,3
NO1,1.41533597985675,0.486302381871078,quantile_0.05,2022-03-03,2022,3
NO1,1.88020337996352,0.904683041967168,quantile_0.1,2022-03-03,2022,3
NO1,2.67679940335324,1.62161946301791,quantile_0.25,2022-03-03,2022,3
NO1,4.41231126222288,3.18358013600059,quantile_0.75,2022-03-03,2022,3
NO1,5.20534065681826,3.89730659113643,quantile_0.9,2022-03-03,2022,3
NO1,5.67126899465719,4.31664209519147,quantile_0.95,2022-03-03,2022,3
NO1,6.03570606529887,4.64463545876898,quantile_0.975,2022-03-03,2022,3
NO1,6.95277559954911,5.4699980395942,quantile_0.995,2022-03-03,2022,3
NO1,0.264297177419355,0,lower_bound,2022-03-03,2022,3
NO1,2.048303125,1.0559728125,current_mean,2022-03-03,2022,3
NO2,3.3795005903692,2.25540486370199,mean,2022-03-03,2022,3
NO2,3.38137536712615,2.25573783041354,median,2022-03-03,2022,3
NO2,0.758898418095732,0,quantile_0.005,2022-03-03,2022,3
NO2,1.21824686141849,0.30892217527664,quantile_0.025,2022-03-03,2022,3
NO2,1.490645936671,0.554081343003904,quantile_0.05,2022-03-03,2022,3
NO2,1.88154526418696,0.905890737768263,quantile_0.1,2022-03-03,2022,3
NO2,2.59290760586747,1.54611684528072,quantile_0.25,2022-03-03,2022,3
NO2,4.13635972675321,2.93522375407789,quantile_0.75,2022-03-03,2022,3
NO2,4.85682358627874,3.58364122765087,quantile_0.9,2022-03-03,2022,3
NO2,5.29053923511877,3.97398531160689,quantile_0.95,2022-03-03,2022,3
NO2,5.66996782836206,4.31547104552585,quantile_0.975,2022-03-03,2022,3
NO2,6.40238184039615,4.97464365635653,quantile_0.995,2022-03-03,2022,3
NO2,0.264297177419355,0,lower_bound,2022-03-03,2022,3
NO2,2.048303125,1.0559728125,current_mean,2022-03-03,2022,3
NO3,0.672442355577263,0.192480115503967,mean,2022-03-03,2022,3
NO3,0.412977989765332,0,median,2022-03-03,2022,3
NO3,0.024908064516129,0,quantile_0.005,2022-03-03,2022,3
NO3,0.0258926072701187,0,quantile_0.025,2022-03-03,2022,3
NO3,0.0279385902896105,0,quantile_0.05,2022-03-03,2022,3
NO3,0.0363468669937015,0,quantile_0.1,2022-03-03,2022,3
NO3,0.0989185794987215,0,quantile_0.25,2022-03-03,2022,3
NO3,1.03849319928416,0.14714387935574,quantile_0.75,2022-03-03,2022,3
NO3,1.72400962101797,0.764108658916169,quantile_0.9,2022-03-03,2022,3
NO3,2.14173818986582,1.14006437087923,quantile_0.95,2022-03-03,2022,3
NO3,2.48684301425746,1.45065871283172,quantile_0.975,2022-03-03,2022,3
NO3,3.16795202601663,2.06365682341496,quantile_0.995,2022-03-03,2022,3
NO3,0.024908064516129,0,lower_bound,2022-03-03,2022,3
NO3,0.1930375,0,current_mean,2022-03-03,2022,3
NO4,0.486467617589377,0.0826985230095688,mean,2022-03-03,2022,3
NO4,0.301813553610368,0,median,2022-03-03,2022,3
NO4,0.0188896774193548,0,quantile_0.005,2022-03-03,2022,3
NO4,0.0197839945165435,0,quantile_0.025,2022-03-03,2022,3
NO4,0.0218106436651596,0,quantile_0.05,2022-03-03,2022,3
NO4,0.0282660178732785,0,quantile_0.1,2022-03-03,2022,3
NO4,0.0784575810851159,0,quantile_0.25,2022-03-03,2022,3
NO4,0.753930303653425,0,quantile_0.75,2022-03-03,2022,3
NO4,1.23927696602463,0.32784926942217,quantile_0.9,2022-03-03,2022,3
NO4,1.53387994259926,0.592991948339331,quantile_0.95,2022-03-03,2022,3
NO4,1.78361011165297,0.817749100487673,quantile_0.975,2022-03-03,2022,3
NO4,2.28701415129954,1.27081273616958,quantile_0.995,2022-03-03,2022,3
NO4,0.0188896774193548,0,lower_bound,2022-03-03,2022,3
NO4,0.146395,0,current_mean,2022-03-03,2022,3
NO5,3.29049886185523,2.17531114371224,mean,2022-03-03,2022,3
NO5,3.28861151003051,2.17225035902746,median,2022-03-03,2022,3
NO5,0.731876392686415,0,quantile_0.005,2022-03-03,2022,3
NO5,1.19846684932983,0.291120164396847,quantile_0.025,2022-03-03,2022,3
NO5,1.5506089930946,0.608048093785139,quantile_0.05,2022-03-03,2022,3
NO5,1.94485627060735,0.962870643546613,quantile_0.1,2022-03-03,2022,3
NO5,2.56886271554953,1.52447644399458,quantile_0.25,2022-03-03,2022,3
NO5,4.00928586093435,2.82085727484091,quantile_0.75,2022-03-03,2022,3
NO5,4.63702652379416,3.38582387141474,quantile_0.9,2022-03-03,2022,3
NO5,4.99913482210685,3.71172133989616,quantile_0.95,2022-03-03,2022,3
NO5,5.35544591031564,4.03240131928408,quantile_0.975,2022-03-03,2022,3
NO5,5.9963964840164,4.60925683561476,quantile_0.995,2022-03-03,2022,3
NO5,0.264297177419355,0,lower_bound,2022-03-03,2022,3
NO5,2.048303125,1.0559728125,current_mean,2022-03-03,2022,3
NO1,3.48930134048194,2.35431291977713,mean,2022-03-04,2022,3
NO1,3.48301421897046,2.34721279707341,median,2022-03-04,2022,3
NO1,0.747073570384085,0,quantile_0.005,2022-03-04,2022,3
NO1,1.16775968658054,0.263483717922484,quantile_0.025,2022-03-04,2022,3
NO1,1.50789219444182,0.569602974997642,quantile_0.05,2022-03-04,2022,3
NO1,1.92297220643381,0.94317498579043,quantile_0.1,2022-03-04,2022,3
NO1,2.6498039559039,1.59732356031351,quantile_0.25,2022-03-04,2022,3
NO1,4.31552343178669,3.09647108860802,quantile_0.75,2022-03-04,2022,3
NO1,5.03822759264546,3.74690483338092,quantile_0.9,2022-03-04,2022,3
NO1,5.50380484229427,4.16592435806485,quantile_0.95,2022-03-04,2022,3
NO1,5.89451634433472,4.51756470990124,quantile_0.975,2022-03-04,2022,3
NO1,6.5894338847728,5.14299049629552,quantile_0.995,2022-03-04,2022,3
NO1,0.337976209677419,0,lower_bound,2022-03-04,2022,3
NO1,2.0954525,1.09840725,current_mean,2022-03-04,2022,3
NO2,3.37775805656058,2.25339000137618,mean,2022-03-04,2022,3
NO2,3.37640672256379,2.25126605030741,median,2022-03-04,2022,3
NO2,0.815800554039142,0,quantile_0.005,2022-03-04,2022,3
NO2,1.26599497869411,0.351895480824697,quantile_0.025,2022-03-04,2022,3
NO2,1.58249334757322,0.636744012815899,quantile_0.05,2022-03-04,2022,3
NO2,1.95062167521935,0.968059507697418,quantile_0.1,2022-03-04,2022,3
NO2,2.62009875533949,1.57058887980554,quantile_0.25,2022-03-04,2022,3
NO2,4.1103738247197,2.91183644224773,quantile_0.75,2022-03-04,2022,3
NO2,4.77190613072951,3.50721551765656,quantile_0.9,2022-03-04,2022,3
NO2,5.18108472098334,3.87547624888501,quantile_0.95,2022-03-04,2022,3
NO2,5.51297154566687,4.17417439110018,quantile_0.975,2022-03-04,2022,3
NO2,6.20926284689454,4.80083656220509,quantile_0.995,2022-03-04,2022,3
NO2,0.337976209677419,0,lower_bound,2022-03-04,2022,3
NO2,2.0954525,1.09840725,current_mean,2022-03-04,2022,3
NO3,0.65173060732049,0.175308384019727,mean,2022-03-04,2022,3
NO3,0.403188029548118,0,median,2022-03-04,2022,3
NO3,0.0308056451612903,0,quantile_0.005,2022-03-04,2022,3
NO3,0.0321443859056306,0,quantile_0.025,2022-03-04,2022,3
NO3,0.0351869453500613,0,quantile_0.05,2022-03-04,2022,3
NO3,0.0431839070508868,0,quantile_0.1,2022-03-04,2022,3
NO3,0.109172805850843,0,quantile_0.25,2022-03-04,2022,3
NO3,1.00633100395143,0.118197903556289,quantile_0.75,2022-03-04,2022,3
NO3,1.65108661998528,0.698477957986754,quantile_0.9,2022-03-04,2022,3
NO3,2.0588371458686,1.06545343128174,quantile_0.95,2022-03-04,2022,3
NO3,2.40978707050088,1.38130836345079,quantile_0.975,2022-03-04,2022,3
NO3,2.95548647460642,1.87243782714578,quantile_0.995,2022-03-04,2022,3
NO3,0.0308056451612903,0,lower_bound,2022-03-04,2022,3
NO3,0.190995,0,current_mean,2022-03-04,2022,3
NO4,0.466991361148617,0.0739827272225587,mean,2022-03-04,2022,3
NO4,0.284399323529464,0,median,2022-03-04,2022,3
NO4,0.0236077419354839,0,quantile_0.005,2022-03-04,2022,3
NO4,0.0244956976575053,0,quantile_0.025,2022-03-04,2022,3
NO4,0.0262940690630357,0,quantile_0.05,2022-03-04,2022,3
NO4,0.0317751119321949,0,quantile_0.1,2022-03-04,2022,3
NO4,0.0761368353923483,0,quantile_0.25,2022-03-04,2022,3
NO4,0.718049652422145,0,quantile_0.75,2022-03-04,2022,3
NO4,1.18787014470879,0.281583130237915,quantile_0.9,2022-03-04,2022,3
NO4,1.47912983337512,0.54371685003761,quantile_0.95,2022-03-04,2022,3
NO4,1.72800763198251,0.767706868784256,quantile_0.975,2022-03-04,2022,3
NO4,2.26698838461633,1.2527895461547,quantile_0.995,2022-03-04,2022,3
NO4,0.0236077419354839,0,lower_bound,2022-03-04,2022,3
NO4,0.146368,0,current_mean,2022-03-04,2022,3
NO5,3.22916784438233,2.1194497672055,mean,2022-03-04,2022,3
NO5,3.22623856279858,2.11611470651873,median,2022-03-04,2022,3
NO5,0.866540794484501,0,quantile_0.005,2022-03-04,2022,3
NO5,1.28967664557722,0.373208981019496,quantile_0.025,2022-03-04,2022,3
NO5,1.58057039358357,0.635013354225209,quantile_0.05,2022-03-04,2022,3
NO5,1.94005110040028,0.958545990360248,quantile_0.1,2022-03-04,2022,3
NO5,2.53817580962042,1.49685822865838,quantile_0.25,2022-03-04,2022,3
NO5,3.9068874791297,2.72869873121673,quantile_0.75,2022-03-04,2022,3
NO5,4.51130129175496,3.27267116257946,quantile_0.9,2022-03-04,2022,3
NO5,4.88629277763539,3.61016349987185,quantile_0.95,2022-03-04,2022,3
NO5,5.22017301644133,3.9106557147972,quantile_0.975,2022-03-04,2022,3
NO5,5.88197239914597,4.50627515923138,quantile_0.995,2022-03-04,2022,3
NO5,0.337976209677419,0,lower_bound,2022-03-04,2022,3
NO5,2.0954525,1.09840725,current_mean,2022-03-04,2022,3
NO1,3.52761451468547,2.38800204822828,mean,2022-03-05,2022,3
NO1,3.526028916555,2.3859260248995,median,2022-03-05,2022,3
NO1,0.851984216436274,0,quantile_0.005,2022-03-05,2022,3
NO1,1.3101281164716,0.391615304824437,quantile_0.025,2022-03-05,2022,3
NO1,1.62050498462456,0.670954486162106,quantile_0.05,2022-03-05,2022,3
NO1,2.04205786725685,1.05035208053116,quantile_0.1,2022-03-05,2022,3
NO1,2.74248887391581,1.68073998652423,quantile_0.25,2022-03-05,2022,3
NO1,4.29153615366525,3.07488253829872,quantile_0.75,2022-03-05,2022,3
NO1,4.99652979698741,3.70937681728867,quantile_0.9,2022-03-05,2022,3
NO1,5.45053000872894,4.11797700785605,quantile_0.95,2022-03-05,2022,3
NO1,5.80157613235465,4.43391851911919,quantile_0.975,2022-03-05,2022,3
NO1,6.59328969049158,5.14646072144242,quantile_0.995,2022-03-05,2022,3
NO1,0.413427419354839,0,lower_bound,2022-03-05,2022,3
NO1,2.13604166666667,1.1349375,current_mean,2022-03-05,2022,3
NO2,3.46842065655121,2.33447143679345,mean,2022-03-05,2022,3
NO2,3.47257140643243,2.33781426578919,median,2022-03-05,2022,3
NO2,0.992770780475689,0.10599370242812,quantile_0.005,2022-03-05,2022,3
NO2,1.48413587767629,0.548222289908664,quantile_0.025,2022-03-05,2022,3
NO2,1.78998562493742,0.82348706244368,quantile_0.05,2022-03-05,2022,3
NO2,2.12377538555713,1.12389784700141,quantile_0.1,2022-03-05,2022,3
NO2,2.74273738675307,1.68096364807777,quantile_0.25,2022-03-05,2022,3
NO2,4.15699471689591,2.95379524520632,quantile_0.75,2022-03-05,2022,3
NO2,4.78279577371644,3.5170161963448,quantile_0.9,2022-03-05,2022,3
NO2,5.15671532278737,3.85354379050864,quantile_0.95,2022-03-05,2022,3
NO2,5.50683779795637,4.16865401816073,quantile_0.975,2022-03-05,2022,3
NO2,6.25695324610434,4.84375792149391,quantile_0.995,2022-03-05,2022,3
NO2,0.413427419354839,0,lower_bound,2022-03-05,2022,3
NO2,2.13604166666667,1.1349375,current_mean,2022-03-05,2022,3
NO3,0.597783084026996,0.143722962946972,mean,2022-03-05,2022,3
NO3,0.365276396640886,0,median,2022-03-05,2022,3
NO3,0.0363399193548387,0,quantile_0.005,2022-03-05,2022,3
NO3,0.0373070694850329,0,quantile_0.025,2022-03-05,2022,3
NO3,0.0390886009670761,0,quantile_0.05,2022-03-05,2022,3
NO3,0.0458427221743547,0,quantile_0.1,2022-03-05,2022,3
NO3,0.10052691644848,0,quantile_0.25,2022-03-05,2022,3
NO3,0.923680553701597,0.0438124983314372,quantile_0.75,2022-03-05,2022,3
NO3,1.51476879913353,0.575791919220172,quantile_0.9,2022-03-05,2022,3
NO3,1.87095556926841,0.896360012341566,quantile_0.95,2022-03-05,2022,3
NO3,2.20866422060034,1.20029779854031,quantile_0.975,2022-03-05,2022,3
NO3,2.82296016386246,1.75316414747621,quantile_0.995,2022-03-05,2022,3
NO3,0.0363399193548387,0,lower_bound,2022-03-05,2022,3
NO3,0.18775625,0,current_mean,2022-03-05,2022,3
NO4,0.428709958636741,0.0579746998593212,mean,2022-03-05,2022,3
NO4,0.25272057382368,0,median,2022-03-05,2022,3
NO4,0.0280351612903226,0,quantile_0.005,2022-03-05,2022,3
NO4,0.0287686005937866,0,quantile_0.025,2022-03-05,2022,3
NO4,0.0301512531687864,0,quantile_0.05,2022-03-05,2022,3
NO4,0.035039279568171,0,quantile_0.1,2022-03-05,2022,3
NO4,0.072550970967645,0,quantile_0.25,2022-03-05,2022,3
NO4,0.658657964399206,0,quantile_0.75,2022-03-05,2022,3
NO4,1.11717676852823,0.217959091675408,quantile_0.9,2022-03-05,2022,3
NO4,1.37825940482705,0.452933464344341,quantile_0.95,2022-03-05,2022,3
NO4,1.59767369647417,0.650406326826749,quantile_0.975,2022-03-05,2022,3
NO4,1.97958382628417,0.994125443655757,quantile_0.995,2022-03-05,2022,3
NO4,0.0280351612903226,0,lower_bound,2022-03-05,2022,3
NO4,0.144848333333333,0,current_mean,2022-03-05,2022,3
NO5,3.27360079188979,2.15899985810347,mean,2022-03-05,2022,3
NO5,3.26377244528293,2.14989520075464,median,2022-03-05,2022,3
NO5,0.972344682799562,0.0876102145196053,quantile_0.005,2022-03-05,2022,3
NO5,1.46774158599357,0.533467427394209,quantile_0.025,2022-03-05,2022,3
NO5,1.72545672998419,0.765411056985774,quantile_0.05,2022-03-05,2022,3
NO5,2.06826012865785,1.07393411579206,quantile_0.1,2022-03-05,2022,3
NO5,2.63629747589293,1.58516772830363,quantile_0.25,2022-03-05,2022,3
NO5,3.89418933882727,2.71727040494454,quantile_0.75,2022-03-05,2022,3
NO5,4.49142247216247,3.25478022494622,quantile_0.9,2022-03-05,2022,3
NO5,4.84252516527468,3.57077264874721,quantile_0.95,2022-03-05,2022,3
NO5,5.17589730281558,3.87080757253402,quantile_0.975,2022-03-05,2022,3
NO5,5.74748415271094,4.38523573743985,quantile_0.995,2022-03-05,2022,3
NO5,0.413427419354839,0,lower_bound,2022-03-05,2022,3
NO5,2.13604166666667,1.1349375,current_mean,2022-03-05,2022,3
NO1,3.59521903428008,2.44836316979766,mean,2022-03-06,2022,3
NO1,3.58588082511886,2.43979274260698,median,2022-03-06,2022,3
NO1,1.05632427347512,0.163191846127611,quantile_0.005,2022-03-06,2022,3
NO1,1.48805067376877,0.551745606391891,quantile_0.025,2022-03-06,2022,3
NO1,1.78702201347261,0.820819812125348,quantile_0.05,2022-03-06,2022,3
NO1,2.19599984811343,1.18889986330209,quantile_0.1,2022-03-06,2022,3
NO1,2.8646551319154,1.79068961872386,quantile_0.25,2022-03-06,2022,3
NO1,4.31908534139506,3.09967680725555,quantile_0.75,2022-03-06,2022,3
NO1,4.98433683573088,3.6984031521578,quantile_0.9,2022-03-06,2022,3
NO1,5.38036786139669,4.05483107525702,quantile_0.95,2022-03-06,2022,3
NO1,5.75889757035082,4.39550781331574,quantile_0.975,2022-03-06,2022,3
NO1,6.45799171428815,5.02469254285933,quantile_0.995,2022-03-06,2022,3
NO1,0.507580241935484,0,lower_bound,2022-03-06,2022,3
NO1,2.24785535714286,1.23556982142857,current_mean,2022-03-06,2022,3
NO2,3.48396312647142,2.3481110617945,mean,2022-03-06,2022,3
NO2,3.49924220712084,2.36181798640876,median,2022-03-06,2022,3
NO2,1.10029221356566,0.202762992209091,quantile_0.005,2022-03-06,2022,3
NO2,1.56168696250542,0.618018266254876,quantile_0.025,2022-03-06,2022,3
NO2,1.87423301843719,0.89930971659347,quantile_0.05,2022-03-06,2022,3
NO2,2.22498053787769,1.21498248408992,quantile_0.1,2022-03-06,2022,3
NO2,2.8220058689381,1.75230528204429,quantile_0.25,2022-03-06,2022,3
NO2,4.1292242493667,2.92880182443003,quantile_0.75,2022-03-06,2022,3
NO2,4.73392359308982,3.47303123378084,quantile_0.9,2022-03-06,2022,3
NO2,5.09714162558347,3.79992746302513,quantile_0.95,2022-03-06,2022,3
NO2,5.39280037682347,4.06602033914112,quantile_0.975,2022-03-06,2022,3
NO2,6.00935095178989,4.6209158566109,quantile_0.995,2022-03-06,2022,3
NO2,0.507580241935484,0,lower_bound,2022-03-06,2022,3
NO2,2.24785535714286,1.23556982142857,current_mean,2022-03-06,2022,3
